ID	Label	Title	Citation (MLA)	Licence	Makers	Year of publication	Publisher	Published (Location and other publication information)	Language	Remarks	Scans	Holding archive	Handle	IIIF manifest	IIIF Info URL	Allmaps Geo 1	Allmaps Geo 2
102	Kaart van Suriname				Centraal bureau luchtkartering	1953	Centraal bureau luchtkartering	[Paramaribo] : Centraal bureau luchtkartering, [1953]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1953.	58	UB Leiden	http://hdl.handle.net/1887.1/item:2014154	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017253/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2014154%7EJP2%7E0ccd2b364e032804f5fd10b2026964b5c725ca78febba8dc80609d2adc0c3ce8%7Edigitalc/info.json
103	Kaart van Suriname	Suriname			Centraal bureau luchtkartering	1953-1955	Centraal bureau luchtkartering	[Paramaribo] : Centraal bureau luchtkartering, 1953-1955	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1947-1954. De kaartserie beslaat alleen het kustgebied.	17	UB Leiden	http://hdl.handle.net/1887.1/item:2014463	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017252/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2014463%7EJP2%7E8500c3d8a79e81af4f267aa7d7da029e326b4d64b86331575c3f85751ca962c7%7Edigitalc/info.json
104	D A 56,9	Suriname		https://creativecommons.org/publicdomain/mark/1.0/	Jaap Nefkens	1954	Stichting Machinale Landbouw Suriname	[S.l.] : Stichting Machinale Landbouw Suriname (S.M.L.S.), 1954	Dutch	Legenda.  Met 4 bijkaarten: 1) Gemiddelde jaarlijkse regenval ; 2) Grondsoorten ; 3) De verdeling van de verschillende bevolkingsgroepen (1952) ; 4) Situatie-schets (ligging Suriname)	1	UB Leiden	http://hdl.handle.net/1887.1/item:813087	-	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A813087%7EJP2%7Ea2f5b78342279d24607f3bf220a0abde3414e39d275bd8b66802499d759d477c%7Edigitalc/info.json
105	Woongebieden der Boslandcreolen aan de Suriname rivier			https://creativecommons.org/publicdomain/mark/1.0/	S. Lekidjah	1958		[Place of publication not identified] : [Publisher not identified], 1958	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1958. Op de kaart worden ook de woongebieden afgebeeld die nu verdwenen zijn onder het Brokopondo stuwmeer.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011651	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011651/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011651%7EJP2%7E02ba26b138e48c5b48deb4ffb1f1ef97b2291a54b70d3f5b7d1ef9ae33fc6620%7Edigitalc/info.json
106	Overzichtskaart van Suriname	Overzichtskaart van Suriname [waarop aangegeven de standplaatsen van een Roomsch Katholiek priester en de standplaatsen van onderwijzers, tevens Roomsch Katholiek godsdienstleraar, Febr. 1938]		https://creativecommons.org/publicdomain/mark/1.0/	F. E. Spirlet	1938	Smulders	s Gravenhage : Smulders, [ca. 1938]	Dutch	Gegevens verzameld over de periode: 1938. De gegevens zijn ingetekend op de overzichtskaart uit 1927, samengest. door F.E. Spirlet.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2011326	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2011326/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2011326%7EJP2%7E3d440d7b5a18c55a60c947260db8235aad71e58d85602eb817842820cb7a3aab%7Edigitalc/info.json
107	Kaart van het westelijke gedeelte der kolonie Suriname	Kaart van het westelijke gedeelte der kolonie Suriname, of van het Opper en Neder-distrikt Niekerie met aanwijzing der tot heden in cultuur gebragte landen, en den binnenlandschen doortogt naar de Post Niekerie		https://creativecommons.org/publicdomain/mark/1.0/	A. M. Abrahams	ca 1840		[S.l.], [ca.1840]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1840.  Reference: Koeman, Bibliography printed maps Suriname, no. 158	1	UB Leiden	http://hdl.handle.net/1887.1/item:2014032	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2014032/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2014032%7EJP2%7Ef7df794ca30a1350b3a5c4803685db5022327b97523d7a347ac3ac26225f40bc%7Edigitalc/info.json
108	Kaart van een gedeelte van de Suriname-rivier en de Para-kreek	Kaart van een gedeelte van de Suriname-rivier en de Para-kreek, met aangrenzende plantages.		https://creativecommons.org/publicdomain/mark/1.0/		ca 1850?					4	UB Leiden	http://hdl.handle.net/1887.1/item:3509926	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3509926/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%2Fitem:3509930/info.json
109	Overzichtskaart van het zendings- en kerkewerk der Evangelische Broedergemeente (Hernhutters) in Suriname			https://creativecommons.org/publicdomain/mark/1.0/	Het Zeister Zendingsgenootschap	ca. 1950	Het Zeister Zendingsgenootschap	Zeist : Het Zeister Zendingsgenootschap, [ca. 1950]	Dutch	Legenda.	1	UB Leiden	http://hdl.handle.net/1887.1/item:812614	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A812614/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A812614%7EJP2%7E12e51bcdd4b2459cabdd347abafc098377dd86179c26e3d57063f722f178d42b%7Edigitalc/info.json
110	Getekende kaart van het noordoostelijk gedeelte van Suriname, met grenzen van districten en zetels van het districtsbestuur			https://creativecommons.org/publicdomain/mark/1.0/	F. Oudschans Dentz 	1930		[Place of publication not identified] : [Publisher not identified], [1930]	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1930.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012369	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012369/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2012369%7EJP2%7E31a8c8844bf7e37f9a3f22579c0e6025915557871ed5ac3f1eb8cd750f72b9dd%7Edigitalc/info.json
111	Platte grond van de hoofd-legerplaats tusschen de rivieren Cottica en Maroni	‘Platte grond van de hoofd-legerplaats tusschen de rivieren Cottica en Maroni; benevens de manier om in de bosschen van Suriname te legeren’. Kaart, genummerd Pl.XXXII.		https://creativecommons.org/publicdomain/mark/1.0/							4	UB Leiden	http://hdl.handle.net/1887.1/item:3509931	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3509931/manifest	-
112	Kaart van de Noordelijke helft van Suriname	Kaart van de Noordelijke helft van Suriname, genummerd Pl. V.		https://creativecommons.org/publicdomain/mark/1.0/							4	UB Leiden	http://hdl.handle.net/1887.1/item:3509936	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3509936/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%2Fitem:3509940/info.json
113	Kaart van de rivier de Suriname door G.P.H. Zimmermann	Kaart van de rivier de Suriname, door G.P.H. Zimmermann, officier der Infanterie	Kaart van de Rivier de Suriname, Door G.P.H. Zimmermann, Officier Der Infanterie. Amsterdam, C.F. Stemler, 1877.		G. P. H. Zimmermann, Tresling & Co.	1877	C. F. Stempler, Tresling & Co.	Amsterdam, C.F. Stemler (Amsterdam :, Tresling & Co)			1	UB Amsterdam	https://hdl.handle.net/11245/3.38609	https://uvaerfgoed.nl/viewer/api/v1/records/11245_3_38609/manifest/	https://images.uba.uva.nl/iiif/2/erfgoed!surinamica!6!5!8!990006508560205131!SURI01_Kaartenzl-34-32-15.jpg/info.json	https://annotations.allmaps.org/maps/47115a6baa5bf14f
114	Kaart van Suriname (handgetekend)	Kaart van Suriname			Johan François Adriaan Cateau van Rosevelt, Jan Felix Adriaan Eugeen van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	http://hdl.handle.net/1887.1/item:2016077	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017249/manifest	https://digitalcollections.universiteitleiden.nl/iiif/2/item%3A2016077%7EJP2%7E35b1a5e9d45727b8dcb9652f727764f66275fd83c4b3e9df67295745c321aa4d%7Edigitalc/info.json
115	Plan de la ville de Paramaribo et de ses environs, jusqu'au terrein de la société			https://creativecommons.org/publicdomain/mark/1.0/	J. van der Schley, Marc Michel Rey	1772	Marc Michel Rey	Amsterdam	French		1	UB Leiden	http://hdl.handle.net/1887.1/item:2013495	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2013495/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%2Fitem:2013495/info.json	https://annotations.allmaps.org/maps/ff840ce220ba6a43
116	Nieuwe special kaart van de colonie Suriname met de tot culture gebragt zijnde landen en plantagien eerbiedigst opgedragen aan het Committe van de Bataafsche bezittingen in America en op de kust van Africa / COLLBN 053-15			https://creativecommons.org/publicdomain/mark/1.0/	J. H. Moseberg	1795-1799		Amsterdam : s.n., tussen 1795 en 1799	Dutch	Lit.: C. Koeman, Bibliography of printed maps of Suriname 1671-1971 (Amsterdam 1973) vermeldt onder nr. 33 een latere editie uit 1801.	1	UB Leiden	http://hdl.handle.net/1887.1/item:3633336	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3633336/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:3633336/info.json	https://annotations.allmaps.org/maps/0f08ca87090bda4f
117	Paramaribo 1916-17			https://creativecommons.org/publicdomain/mark/1.0/	Centraal bureau luchtkartering	1920	Topographische Inrichting	s-Gravenhage : Topographische Inrichting, 1920	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1916-1917.	1	UB Leiden	http://hdl.handle.net/1887.1/item:2012417	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2012417/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:2012417/info.json	https://annotations.allmaps.org/maps/0431887a9d208417
118	Carte de la colonie de Demerari en 1784 COLLBN 002-10-017			https://creativecommons.org/publicdomain/mark/1.0/		1784			French		1	UB Leiden	  http://hdl.handle.net/1887.1/item:3254319	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3254319/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:3254319/info.json	https://annotations.allmaps.org/maps/787af9e6881b27d6
119	Colonie Surinaame  Deze Denerale kaart der voormelde colonie COLLBN 053-51	Colonie Surinaame - COLLBN 053-51 (detail 6)		https://creativecommons.org/publicdomain/mark/1.0/	Helmuth Hendrik Hiemcke	1830		Paramaribo	Dutch	With a legend: “Mijlen-Wijzer”. With an inset (24 x 27.5 cm): “Plan der stad Paramaribo”. With 1 bar scale: Schaal van 50 Kettingen Rhijnlant maa't 50 = 7.1 cm. With a compass rose in the middle of the map. The north of the map is at the bottom. With several remarks.	8	UB Leiden	  http://hdl.handle.net/1887.1/item:3753547	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3753552/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%2Fitem:3753547/info.json	https://annotations.allmaps.org/maps/ae8e71fd2a418647
120	Kaart van Suriname opgenomen en getekend in de jaren 1860-1879 door J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge	Kaart van Suriname - sheet 10		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt, J.F.A.E. van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	http://hdl.handle.net/1887.1/item:2014978	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017256/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%2Fitem:2014978/info.json	https://annotations.allmaps.org/maps/1d7e4a0bd68f039c
121	Kaart van Suriname opgenomen en getekend in de jaren 1860-1879 door J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge	Kaart van Suriname - sheet 17		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt, J.F.A.E. van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	http://hdl.handle.net/1887.1/item:2016457	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017249/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:2016457/info.json	https://annotations.allmaps.org/maps/d9864b2de6f577e3
122	Kaart van Suriname opgenomen en getekend in de jaren 1860-1879 door J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge	Kaart van Suriname - sheet 5		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt, J.F.A.E. van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	http://hdl.handle.net/1887.1/item:2014626	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017249/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:2014626/info.json	https://annotations.allmaps.org/maps/051b7daf238b6873
123	Kaart van Suriname opgenomen en getekend in de jaren 1860-1879 door J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge	Kaart van Suriname - sheet 18		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt, J.F.A.E. van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	  http://hdl.handle.net/1887.1/item:2015392	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017249/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:2015392/info.json	https://annotations.allmaps.org/maps/250830d5d6bef9eb
124	Plan du plantage Maria Elizabeth a J. Ryan sur lisle Leguwaan 1783. Was gete: Pechor COLLBN 006-12-009			https://creativecommons.org/publicdomain/mark/1.0/	Jacobus Johannes Klenee	1787			French, Dutch		1	UB Leiden	http://hdl.handle.net/1887.1/item:3156379	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A3156379/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:3156379/info.json	https://annotations.allmaps.org/maps/25a81e977c8e876c
125	Plan der geprojecteerde Nieuwe Brandwagt of Speelbattery			https://creativecommons.org/publicdomain/mark/1.0/	D. W. C. Hattinga	1757			Dutch		1	UB Leiden	http://hdl.handle.net/1887.1/item:127199	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A127199/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:127199/info.json	https://annotations.allmaps.org/maps/c75e749d62e8eb88
126	Kaart van Suriname opgenomen en getekend in de jaren 1860-1879 door J.F.A. Cateau van Rosevelt en J.F.A.E. van Lansberge	Kaart van Suriname - sheet 6		https://creativecommons.org/publicdomain/mark/1.0/	Johan François Adriaan Cateau van Rosevelt, J.F.A.E. van Lansberge	1860-1879		[Place of publication not identified] : [Publisher not identified], 1860-1879	Dutch	Gegevens verzameld over de periode/Data collected over the period: 1860-1879.	28	UB Leiden	  http://hdl.handle.net/1887.1/item:2016722	https://digitalcollections.universiteitleiden.nl/iiif_manifest/item%3A2017249/manifest	https://iiif.universiteitleiden.nl/iiif/2/hdl:1887.1%252Fitem:2016722/info.json	https://annotations.allmaps.org/maps/051b7daf238b6873
